| CHAD        |
| SHAWN       | HEATON       |
| CLARENCE    | GAMEZ        |
| SEAN        | DOUGLASS     |
| PHILIP      | CAUSEY       |
| CHRIS       | BROTHERS     |
| JOHNNY      | TURPIN       |
| EARL        | SHANKS       |
| JIMMY       | SCHRADER     |
| ANTONIO     | MEEK         |
| DANNY       | ISOM         |
| BRYAN       | HARDISON     |
| TONY        | CARRANZA     |
| LUIS        | YANEZ        |
| MIKE        | WAY          |
| STANLEY     | SCROGGINS    |
| LEONARD     | SCHOFIELD    |
| NATHAN      | RUNYON       |
| DALE        | RATCLIFF     |
| MANUEL      | MURRELL      |
| RODNEY      | MOELLER      |
| CURTIS      | IRBY         |
| NORMAN      | CURRIER      |
| ALLEN       | BUTTERFIELD  |
| MARVIN      | YEE          |
| VINCENT     | RALSTON      |
| GLENN       | PULLEN       |
| JEFFERY     | PINSON       |
| TRAVIS      | ESTEP        |
| JEFF        | EAST         |
| CHAD        | CARBONE      |
| JACOB       | LANCE        |
| LEE         | HAWKS        |
| MELVIN      | ELLINGTON    |
| ALFRED      | CASILLAS     |
| KYLE        | SPURLOCK     |
| FRANCIS     | SIKES        |
| BRADLEY     | MOTLEY       |
| JESUS       | MCCARTNEY    |
| HERBERT     | KRUGER       |
| FREDERICK   | ISBELL       |
| RAY         | HOULE        |
| JOEL        | FRANCISCO    |
| EDWIN       | BURK         |
| DON         | BONE         |
| EDDIE       | TOMLIN       |
| RICKY       | SHELBY       |
| TROY        | QUIGLEY      |
| RANDALL     | NEUMANN      |
| BARRY       | LOVELACE     |
| ALEXANDER   | FENNELL      |
| BERNARD     | COLBY        |
| MARIO       | CHEATHAM     |
| LEROY       | BUSTAMANTE   |
| FRANCISCO   | SKIDMORE     |
| MARCUS      | HIDALGO      |
| MICHEAL     | FORMAN       |
| THEODORE    | CULP         |
| CLIFFORD    | BOWENS       |
| MIGUEL      | BETANCOURT   |
| OSCAR       | AQUINO       |
| JAY         | ROBB         |
| JIM         | REA          |
| TOM         | MILNER       |
| CALVIN      | MARTEL       |
| ALEX        | GRESHAM      |
| JON         | WILES        |
| RONNIE      | RICKETTS     |
| BILL        | GAVIN        |
| LLOYD       | DOWD         |
| TOMMY       | COLLAZO      |
| LEON        | BOSTIC       |
| DEREK       | BLAKELY      |
| WARREN      | SHERROD      |
| DARRELL     | POWER        |
| JEROME      | KENYON       |
| FLOYD       | GANDY        |
| LEO         | EBERT        |
| ALVIN       | DELOACH      |
| TIM         | CARY         |
| WESLEY      | BULL         |
| GORDON      | ALLARD       |
| DEAN        | SAUER        |
| GREG        | ROBINS       |
| JORGE       | OLIVARES     |
| DUSTIN      | GILLETTE     |
| PEDRO       | CHESTNUT     |
| DERRICK     | BOURQUE      |
| DAN         | PAINE        |
| LEWIS       | LYMAN        |
| ZACHARY     | HITE         |
| COREY       | HAUSER       |
| HERMAN      | DEVORE       |
| MAURICE     | CRAWLEY      |
| VERNON      | CHAPA        |
| ROBERTO     | VU           |
| CLYDE       | TOBIAS       |
| GLEN        | TALBERT      |
| HECTOR      | POINDEXTER   |
| SHANE       | MILLARD      |
| RICARDO     | MEADOR       |
| SAM         | MCDUFFIE     |
| RICK        | MATTOX       |
| LESTER      | KRAUS        |
| BRENT       | HARKINS      |
| RAMON       | CHOATE       |
| CHARLIE     | BESS         |
| TYLER       | WREN         |
| GILBERT     | SLEDGE       |
| GENE        | SANBORN      |
| MARC        | OUTLAW       |
| REGINALD    | KINDER       |
| RUBEN       | GEARY        |
| BRETT       | CORNWELL     |
| ANGEL       | BARCLAY      |
| NATHANIEL   | ADAM         |
| RAFAEL      | ABNEY        |
| LESLIE      | SEWARD       |
| EDGAR       | RHOADS       |
| MILTON      | HOWLAND      |
| RAUL        | FORTIER      |
| BEN         | EASTER       |
| CHESTER     | BENNER       |
| CECIL       | VINES        |
| DUANE       | TUBBS        |
| FRANKLIN    | TROUTMAN     |
| ANDRE       | RAPP         |
| ELMER       | NOE          |
| BRAD        | MCCURDY      |
| GABRIEL     | HARDER       |
| RON         | DELUCA       |
| MITCHELL    | WESTMORELAND |
| ROLAND      | SOUTH        |
| ARNOLD      | HAVENS       |
| HARVEY      | GUAJARDO     |
| JARED       | ELY          |
| ADRIAN      | CLARY        |
| KARL        | SEAL         |
| CORY        | MEEHAN       |
| CLAUDE      | HERZOG       |
| ERIK        | GUILLEN      |
| DARRYL      | ASHCRAFT     |
| JAMIE       | WAUGH        |
| NEIL        | RENNER       |
| JESSIE      | MILAM        |
| CHRISTIAN   | JUNG         |
| JAVIER      | ELROD        |
| FERNANDO    | CHURCHILL    |
| CLINTON     | BUFORD       |
| TED         | BREAUX       |
| MATHEW      | BOLIN        |
| TYRONE      | ASHER        |
| DARREN      | WINDHAM      |
| LONNIE      | TIRADO       |
| LANCE       | PEMBERTON    |
| CODY        | NOLEN        |
| JULIO       | NOLAND       |
| KELLY       | KNOTT        |
| KURT        | EMMONS       |
| ALLAN       | CORNISH      |
| NELSON      | CHRISTENSON  |
| GUY         | BROWNLEE     |
| CLAYTON     | BARBEE       |
| HUGH        | WALDROP      |
| MAX         | PITT         |
| DWAYNE      | OLVERA       |
| DWIGHT      | LOMBARDI     |
| ARMANDO     | GRUBER       |
| FELIX       | GAFFNEY      |
| JIMMIE      | EGGLESTON    |
| EVERETT     | BANDA        |
| JORDAN      | ARCHULETA    |
| IAN         | STILL        |
| WALLACE     | SLONE        |
| KEN         | PREWITT      |
| BOB         | PFEIFFER     |
| JAIME       | NETTLES      |
| CASEY       | MENA         |
| ALFREDO     | MCADAMS      |
| ALBERTO     | HENNING      |
| DAVE        | GARDINER     |
| IVAN        | CROMWELL     |
| JOHNNIE     | CHISHOLM     |
| SIDNEY      | BURLESON     |
| BYRON       | BOX          |
| JULIAN      | VEST         |
| ISAAC       | OGLESBY      |
| MORRIS      | MCCARTER     |
| CLIFTON     | MALCOLM      |
| WILLARD     | LUMPKIN      |
| DARYL       | LARUE        |
| ROSS        | GREY         |
| VIRGIL      | WOFFORD      |
| ANDY        | VANHORN      |
| MARSHALL    | THORN        |
| SALVADOR    | TEEL         |
| PERRY       | SWAFFORD     |
| KIRK        | STCLAIR      |
| SERGIO      | STANFIELD    |
| MARION      | OCAMPO       |
| TRACY       | HERRMANN     |
| SETH        | HANNON       |
| KENT        | ARSENAULT    |
| TERRANCE    | ROUSH        |
| RENE        | MCALISTER    |
| EDUARDO     | HIATT        |
| TERRENCE    | GUNDERSON    |
| ENRIQUE     | FORSYTHE     |
| FREDDIE     | DUGGAN       |
| WADE        | DELVALLE     |
| AUSTIN      | CINTRON      |
+-------------+--------------+
599 rows in set (0.0058 sec)

 MySQL  localhost:3306  sakila  SQL > select a.customer_id ,a.first_name, a.last_name from customer a inner join rental b on a.customer_id = b.customer_id group by a.customer_id;
+-------------+-------------+--------------+
| customer_id | first_name  | last_name    |
+-------------+-------------+--------------+
|           1 | MARY        | SMITH        |
|           2 | PATRICIA    | JOHNSON      |
|           3 | LINDA       | WILLIAMS     |
|           4 | BARBARA     | JONES        |
|           5 | ELIZABETH   | BROWN        |
|           6 | JENNIFER    | DAVIS        |
|           7 | MARIA       | MILLER       |
|           8 | SUSAN       | WILSON       |
|           9 | MARGARET    | MOORE        |
|          10 | DOROTHY     | TAYLOR       |
|          11 | LISA        | ANDERSON     |
|          12 | NANCY       | THOMAS       |
|          13 | KAREN       | JACKSON      |
|          14 | BETTY       | WHITE        |
|          15 | HELEN       | HARRIS       |
|          16 | SANDRA      | MARTIN       |
|          17 | DONNA       | THOMPSON     |
|          18 | CAROL       | GARCIA       |
|          19 | RUTH        | MARTINEZ     |
|          20 | SHARON      | ROBINSON     |
|          21 | MICHELLE    | CLARK        |
|          22 | LAURA       | RODRIGUEZ    |
|          23 | SARAH       | LEWIS        |
|          24 | KIMBERLY    | LEE          |
|          25 | DEBORAH     | WALKER       |
|          26 | JESSICA     | HALL         |
|          27 | SHIRLEY     | ALLEN        |
|          28 | CYNTHIA     | YOUNG        |
|          29 | ANGELA      | HERNANDEZ    |
|          30 | MELISSA     | KING         |
|          31 | BRENDA      | WRIGHT       |
|          32 | AMY         | LOPEZ        |
|          33 | ANNA        | HILL         |
|          34 | REBECCA     | SCOTT        |
|          35 | VIRGINIA    | GREEN        |
|          36 | KATHLEEN    | ADAMS        |
|          37 | PAMELA      | BAKER        |
|          38 | MARTHA      | GONZALEZ     |
|          39 | DEBRA       | NELSON       |
|          40 | AMANDA      | CARTER       |
|          41 | STEPHANIE   | MITCHELL     |
|          42 | CAROLYN     | PEREZ        |
|          43 | CHRISTINE   | ROBERTS      |
|          44 | MARIE       | TURNER       |
|          45 | JANET       | PHILLIPS     |
|          46 | CATHERINE   | CAMPBELL     |
|          47 | FRANCES     | PARKER       |
|          48 | ANN         | EVANS        |
|          49 | JOYCE       | EDWARDS      |
|          50 | DIANE       | COLLINS      |
|          51 | ALICE       | STEWART      |
|          52 | JULIE       | SANCHEZ      |
|          53 | HEATHER     | MORRIS       |
|          54 | TERESA      | ROGERS       |
|          55 | DORIS       | REED         |
|          56 | GLORIA      | COOK         |
|          57 | EVELYN      | MORGAN       |
|          58 | JEAN        | BELL         |
|          59 | CHERYL      | MURPHY       |
|          60 | MILDRED     | BAILEY       |
|          61 | KATHERINE   | RIVERA       |
|          62 | JOAN        | COOPER       |
|          63 | ASHLEY      | RICHARDSON   |
|          64 | JUDITH      | COX          |
|          65 | ROSE        | HOWARD       |
|          66 | JANICE      | WARD         |
|          67 | KELLY       | TORRES       |
|          68 | NICOLE      | PETERSON     |
|          69 | JUDY        | GRAY         |
|          70 | CHRISTINA   | RAMIREZ      |
|          71 | KATHY       | JAMES        |
|          72 | THERESA     | WATSON       |
|          73 | BEVERLY     | BROOKS       |
|          74 | DENISE      | KELLY        |
|          75 | TAMMY       | SANDERS      |
|          76 | IRENE       | PRICE        |
